Shape Area,Quality Flags,GeoUID,Type,Households,CD_UID,Dwellings,Population,name,CSD_UID,CT_UID,CMA_UID,Region Name,Area (sq km),Population (n),Total private dwellings (n),Population density per square kilometre,Median Value of Dwellings ($),Median monthly shelter costs for owned dwellings ($),Median monthly shelter costs for rented dwellings ($),Occupied private dwellings (n),Single-detached house,Semi-detached house,Row house,Apartment or flat in a duplex,Apartment with <5 stories,Apartment with 5 or more stories,Other single attached house,No Bedrooms,1 Bedroom,2 Bedrooms,3 Bedrooms,4 or more bedrooms,Dwelling Density
0.0762,"0","35202672",DA,"718","3520","849","1333","35202672","3520005","5350128.02","35535","35202672",0.0762,1333,849,17493.4,850000,1800,2140,720,80,65,5,25,235,305,0,85,235,285,70,50,11141.7322834646
0.0298,"0","35202673",DA,"807","3520","903","1397","35202673","3520005","5350128.02","35535","35202673",0.0298,1397,903,46879.2,750000,2020,2040,805,5,0,5,0,220,580,0,10,330,450,35,0,30302.0134228188
0.0587,"0","35202674",DA,"1038","3520","1184","1902","35202674","3520005","5350128.02","35535","35202674",0.0587,1902,1184,32402,650000,2020,1920,1035,0,0,20,5,35,975,0,75,635,320,30,0,20170.3577512777
0.9243,"0","35202770",DA,"281","3520","294","574","35202770","3520005","5350126.00","35535","35202770",0.9243,574,294,621,1800000,3140,1450,280,70,35,5,10,60,105,0,0,75,110,65,55,318.078545926647
0.1968,"0","35202777",DA,"168","3520","170","549","35202777","3520005","5350125.00","35535","35202777",0.1968,549,170,2789.6,3480000,2060,,170,155,0,0,5,5,0,0,0,10,0,20,145,863.821138211382
0.1667,"0","35202778",DA,"265","3520","285","596","35202778","3520005","5350125.00","35535","35202778",0.1667,596,285,3575.3,3000000,2160,1620,265,120,5,0,20,110,0,0,0,60,35,50,105,1709.65806838632
0.1335,"0","35202787",DA,"240","3520","257","576","35202787","3520005","5350120.00","35535","35202787",0.1335,576,257,4314.6,2500000,1580,930,240,40,70,65,5,55,0,0,0,15,45,115,70,1925.0936329588
0.1368,"0","35202788",DA,"502","3520","527","1035","35202788","3520005","5350121.00","35535","35202788",0.1368,1035,527,7565.8,2000000,1760,1860,500,75,95,0,25,50,255,0,35,115,165,85,105,3852.33918128655
0.0893,"0","35202789",DA,"293","3520","431","635","35202789","3520005","5350121.00","35535","35202789",0.0893,635,431,7110.9,2000000,1760,1920,295,40,35,10,10,90,115,0,0,120,55,40,55,4826.42777155655
0.0713,"0","35202790",DA,"964","3520","1130","1513","35202790","3520005","5350121.00","35535","35202790",0.0713,1513,1130,21220.2,1000000,2240,2380,965,0,0,0,0,60,905,0,15,415,460,30,15,15848.5273492286
0.0327,"0","35202791",DA,"355","3520","384","564","35202791","3520005","5350122.00","35535","35202791",0.0327,564,384,17247.7,2000000,3600,1660,355,5,10,0,5,130,210,0,30,140,150,40,10,11743.119266055
0.0361,"0","35202792",DA,"207","3520","223","390","35202792","3520005","5350122.00","35535","35202792",0.0361,390,223,10803.3,,,1960,210,40,0,5,0,165,0,0,0,50,120,10,20,6177.28531855956
0.0713,"0","35202797",DA,"227","3520","245","580","35202797","3520005","5350122.00","35535","35202797",0.0713,580,245,8134.6,2300000,1920,1460,230,100,35,5,10,75,0,0,10,45,25,65,80,3436.18513323983
0.0878,"0","35202798",DA,"288","3520","323","636","35202798","3520005","5350122.00","35535","35202798",0.0878,636,323,7243.7,2780000,2100,1880,285,70,55,10,15,145,0,0,0,45,80,55,80,3678.81548974943
0.1939,"0","35202805",DA,"302","3520","336","615","35202805","3520005","5350119.00","35535","35202805",0.1939,615,336,3171.7,2500000,1820,1680,300,70,5,25,5,20,180,0,30,165,30,45,50,1732.85198555957
0.157,"0","35202806",DA,"369","3520","431","877","35202806","3520005","5350117.00","35535","35202806",0.157,877,431,5586,2500000,2060,1600,370,70,115,10,15,160,0,0,10,110,40,95,120,2745.22292993631
0.1639,"0","35202807",DA,"654","3520","716","1118","35202807","3520005","5350117.00","35535","35202807",0.1639,1118,716,6821.2,1000000,2240,1800,655,5,10,95,10,75,460,0,10,275,210,110,45,4368.51738865162
0.0773,"0","35202808",DA,"247","3520","269","523","35202808","3520005","5350117.00","35535","35202808",0.0773,523,269,6765.8,1300000,1820,1200,250,45,35,35,5,80,40,0,10,75,60,85,25,3479.94825355757
0.1978,"0","35202809",DA,"128","3520","143","294","35202809","3520005","5350118.00","35535","35202809",0.1978,294,143,1486.3,4000000,3080,2440,130,45,15,0,10,55,0,0,0,15,35,50,40,722.952477249747
0.089,"0","35202810",DA,"150","3520","169","365","35202810","3520005","5350118.00","35535","35202810",0.089,365,169,4101.1,3000000,2200,1840,150,60,5,0,10,80,0,0,0,10,45,15,70,1898.87640449438
0.1251,"0","35202811",DA,"389","3520","422","842","35202811","3520005","5350120.00","35535","35202811",0.1251,842,422,6730.6,2000000,2660,1450,385,25,80,95,0,95,85,0,25,60,100,125,60,3373.30135891287
0.0875,"0","35202812",DA,"260","3520","286","540","35202812","3520005","5350090.00","35535","35202812",0.0875,540,286,6171.4,2300000,2140,1530,260,10,45,130,0,70,0,0,10,50,95,100,30,3268.57142857143
0.065,"0","35202813",DA,"178","3520","211","369","35202813","3520005","5350090.00","35535","35202813",0.065,369,211,5676.9,3000000,1570,1520,180,20,80,0,10,65,0,0,0,35,20,40,65,3246.15384615385
0.103,"0","35202814",DA,"170","3520","184","374","35202814","3520005","5350090.00","35535","35202814",0.103,374,184,3631.1,2000000,1540,1740,170,20,50,20,5,75,5,0,0,20,55,45,65,1786.40776699029
0.051,"0","35202817",DA,"1182","3520","1306","1789","35202817","3520005","5350090.00","35535","35202817",0.051,1789,1306,35078.4,960000,2060,1860,1180,0,0,30,0,5,1145,0,80,615,480,90,0,25607.8431372549
0.1352,"0","35202818",DA,"1070","3520","1340","1770","35202818","3520005","5350089.00","35535","35202818",0.1352,1770,1340,13091.7,2000000,2800,2180,1070,15,40,50,5,45,920,0,25,495,395,105,15,9911.2426035503
0.0868,"0","35202819",DA,"668","3520","728","1080","35202819","3520005","5350088.00","35535","35202819",0.0868,1080,728,12442.4,980000,2480,1640,670,0,5,30,0,5,630,0,20,225,400,35,0,8387.09677419355
0.1204,"0","35202820",DA,"1653","3520","2393","2596","35202820","3520005","5350089.00","35535","35202820",0.1204,2596,2393,21561.5,1000000,2280,2120,1650,0,0,5,0,0,1650,0,65,835,555,100,15,19875.415282392
0.0264,"0","35202821",DA,"508","3520","634","792","35202821","3520005","5350088.00","35535","35202821",0.0264,792,634,30000,830000,1300,1800,510,0,0,0,0,0,505,0,15,265,160,10,0,24015.1515151515
0.0915,"0","35202823",DA,"452","3520","513","825","35202823","3520005","5350088.00","35535","35202823",0.0915,825,513,9016.4,1200000,1860,2420,450,5,20,15,0,15,405,0,0,95,300,55,20,5606.55737704918
0.1292,"0","35202878",DA,"281","3520","307","481","35202878","3520005","5350087.00","35535","35202878",0.1292,481,307,3722.9,1300000,2300,1860,280,40,5,0,0,30,200,0,0,90,125,25,35,2376.16099071207
0.3511,"0","35202879",DA,"631","3520","706","1239","35202879","3520005","5350087.00","35535","35202879",0.3511,1239,706,3528.9,2780000,2200,2800,630,165,85,10,15,75,280,0,0,150,235,105,170,2010.82312731416
0.1075,"0","35202880",DA,"438","3520","482","918","35202880","3520005","5350119.00","35535","35202880",0.1075,918,482,8539.5,2000000,3480,1450,440,60,5,15,10,130,215,0,35,190,120,65,50,4483.72093023256
0.125,"0","35202881",DA,"196","3520","217","443","35202881","3520005","5350119.00","35535","35202881",0.125,443,217,3544,4200000,1780,1540,195,80,5,0,5,110,0,0,0,55,35,25,85,1736
0.1309,"0","35202882",DA,"262","3520","298","563","35202882","3520005","5350130.00","35535","35202882",0.1309,563,298,4301,3000000,2100,1840,260,90,25,0,15,140,0,0,0,60,65,70,60,2276.54698242934
0.0608,"0","35202883",DA,"149","3520","158","330","35202883","3520005","5350131.00","35535","35202883",0.0608,330,158,5427.6,3020000,2300,1660,150,40,5,0,0,70,35,0,0,25,60,25,30,2598.68421052632
0.0761,"0","35202904",DA,"206","3520","219","477","35202904","3520005","5350129.00","35535","35202904",0.0761,477,219,6268.1,2100000,2620,1550,205,115,15,0,5,70,0,0,0,40,10,60,70,2877.79237844941
0.1155,"0","35202905",DA,"173","3520","177","547","35202905","3520005","5350129.00","35535","35202905",0.1155,547,177,4735.9,2500000,1840,,175,165,0,0,10,0,0,0,0,0,0,25,155,1532.46753246753
0.1351,"0","35202906",DA,"393","3520","436","861","35202906","3520005","5350129.00","35535","35202906",0.1351,861,436,6373.1,1500000,1660,2180,390,80,50,15,20,40,185,0,0,120,115,80,80,3227.23908216136
0.0581,"0","35202907",DA,"247","3520","278","470","35202907","3520005","5350129.00","35535","35202907",0.0581,470,278,8089.5,1880000,1800,1470,245,95,5,0,15,100,35,0,0,95,35,50,60,4784.85370051635
0.0694,"0","35202910",DA,"161","3520","175","396","35202910","3520005","5350128.02","35535","35202910",0.0694,396,175,5706.1,2000000,3020,2460,165,75,20,0,25,40,0,0,0,20,30,55,50,2521.61383285303
0.0876,"0","35202911",DA,"224","3520","235","558","35202911","3520005","5350128.02","35535","35202911",0.0876,558,235,6369.9,2000000,1310,1820,225,125,35,0,5,55,0,0,0,35,30,80,75,2682.64840182648
0.0987,"0","35202912",DA,"309","3520","340","628","35202912","3520005","5350128.02","35535","35202912",0.0987,628,340,6362.7,1500000,1840,1560,310,95,10,0,10,100,95,0,0,85,90,65,55,3444.78216818642
0.2173,"0","35202928",DA,"456","3520","488","895","35202928","3520005","5350129.00","35535","35202928",0.2173,895,488,4118.7,1800000,1820,1700,455,130,10,0,10,30,275,0,20,130,125,45,85,2245.7432121491
0.077,"0","35202930",DA,"237","3520","254","583","35202930","3520005","5350122.00","35535","35202930",0.077,583,254,7571.4,2300000,3400,1740,235,65,25,0,35,110,0,0,0,55,65,45,65,3298.7012987013
0.0538,"0","35202931",DA,"347","3520","387","611","35202931","3520005","5350122.00","35535","35202931",0.0538,611,387,11356.9,1350000,1500,1640,345,20,10,5,20,255,40,0,0,160,115,65,30,7193.30855018587
0.1008,"0","35202932",DA,"197","3520","204","513","35202932","3520005","5350129.00","35535","35202932",0.1008,513,204,5089.3,2500000,1760,1600,200,100,10,0,20,65,0,0,0,35,45,25,85,2023.80952380952
0.3992,"0","35202933",DA,"134","3520","140","430","35202933","3520005","5350130.00","35535","35202933",0.3992,430,140,1077.2,6000000,4000,,135,105,0,0,5,20,0,0,0,0,0,15,130,350.701402805611
0.1133,"0","35202954",DA,"178","3520","181","495","35202954","3520005","5350288.00","35535","35202954",0.1133,495,181,4368.9,1390000,1820,,180,95,0,0,75,5,0,0,0,10,25,40,95,1597.52868490733
0.1775,"0","35203143",DA,"264","3520","275","553","35203143","3520005","5350217.00","35535","35203143",0.1775,553,275,3115.5,2000000,2520,1190,265,35,0,0,0,225,0,0,15,135,95,10,25,1549.29577464789
0.6007,"0","35203146",DA,"477","3520","512","950","35203146","3520005","5350216.00","35535","35203146",0.6007,950,512,1581.5,1510000,1800,1480,475,125,0,20,0,125,210,0,0,170,165,65,75,852.338937905777
0.1858,"0","35203147",DA,"380","3520","397","868","35203147","3520005","5350150.00","35535","35203147",0.1858,868,397,4671.7,1900000,1350,1110,380,230,0,0,5,145,0,0,15,80,55,130,105,2136.70613562971
0.102,"0","35203148",DA,"219","3520","238","449","35203148","3520005","5350050.01","35535","35203148",0.102,449,238,4402,2000000,1740,1700,220,75,0,0,5,95,45,0,0,55,80,30,35,2333.33333333333
0.0946,"0","35203149",DA,"571","3520","640","1067","35203149","3520005","5350050.01","35535","35203149",0.0946,1067,640,11279.1,990000,1600,2320,570,85,0,0,10,40,440,0,0,265,225,60,30,6765.32769556025
0.0833,"0","35203150",DA,"185","3520","187","481","35203150","3520005","5350050.01","35535","35203150",0.0833,481,187,5774.3,1700000,1660,,185,165,10,0,10,5,0,0,0,0,20,125,40,2244.89795918367
0.0758,"0","35203151",DA,"165","3520","175","471","35203151","3520005","5350050.01","35535","35203151",0.0758,471,175,6213.7,1510000,1400,,165,145,5,0,5,5,0,0,0,10,40,80,40,2308.70712401055
0.1889,"0","35203152",DA,"265","3520","287","602","35203152","3520005","5350050.01","35535","35203152",0.1889,602,287,3186.9,2000000,1940,1720,265,150,0,0,10,110,0,0,0,80,45,45,100,1519.32239280042
0.0968,"0","35203153",DA,"241","3520","260","600","35203153","3520005","5350104.00","35535","35203153",0.0968,600,260,6198.3,1700000,1240,1500,240,135,15,10,10,75,0,0,0,65,30,75,65,2685.95041322314
0.0648,"0","35203154",DA,"194","3520","206","490","35203154","3520005","5350150.00","35535","35203154",0.0648,490,206,7561.7,1600000,2380,1530,190,135,10,0,20,25,0,0,0,20,20,90,70,3179.01234567901
0.3126,"0","35203185",DA,"0","3520","0","116","35203185","3520005","5350069.00","35535","35203185",0.3126,116,0,371.1,,,,0,0,0,0,0,0,0,0,,,,,,0
0.1417,"0","35203444",DA,"264","3520","282","664","35203444","3520005","5350344.01","35535","35203444",0.1417,664,282,4686,700000,1740,1200,265,65,10,5,20,0,160,0,0,100,35,100,15,1990.11997177135
0.1304,"0","35203449",DA,"398","3520","427","1095","35203449","3520005","5350346.01","35535","35203449",0.1304,1095,427,8397.2,,,1160,400,25,0,0,5,130,240,0,10,160,205,30,15,3274.53987730061
0.0634,"0","35203450",DA,"207","3520","218","592","35203450","3520005","5350346.01","35535","35203450",0.0634,592,218,9337.5,800000,2240,1170,205,15,20,0,15,5,160,0,10,50,95,25,25,3438.4858044164
0.2759,"0","35203451",DA,"197","3520","203","662","35203451","3520005","5350346.01","35535","35203451",0.2759,662,203,2399.4,750000,1680,1500,200,70,75,0,40,15,0,0,0,10,20,115,60,735.773831098224
0.1584,"0","35203452",DA,"399","3520","415","898","35203452","3520005","5350344.01","35535","35203452",0.1584,898,415,5669.2,800000,830,770,395,50,40,75,15,15,145,60,0,155,45,120,95,2619.94949494949
0.1075,"0","35203458",DA,"188","3520","199","564","35203458","3520005","5350344.01","35535","35203458",0.1075,564,199,5246.5,900000,1130,1200,190,100,5,0,45,45,0,0,0,20,35,65,55,1851.16279069767
0.4006,"0","35203465",DA,"504","3520","536","1370","35203465","3520005","5350351.02","35535","35203465",0.4006,1370,536,3419.9,800000,1540,1110,505,155,0,10,40,90,210,0,0,135,190,125,80,1337.99301048427
0.1662,"0","35203466",DA,"509","3520","538","1313","35203466","3520005","5350351.02","35535","35203466",0.1662,1313,538,7900.1,800000,1340,1230,510,150,0,10,30,30,285,0,0,160,165,120,95,3237.06377858002
0.0906,"0","35203468",DA,"176","3520","187","534","35203468","3520005","5350351.01","35535","35203468",0.0906,534,187,5894,900000,680,1100,175,105,0,0,60,10,0,0,0,10,15,75,75,2064.01766004415
0.0784,"0","35203469",DA,"210","3520","223","467","35203469","3520005","5350351.01","35535","35203469",0.0784,467,223,5956.6,348000,1020,1020,210,40,5,0,20,15,130,0,0,45,85,30,45,2844.38775510204
0.0569,"0","35203485",DA,"133","3520","134","412","35203485","3520005","5350347.00","35535","35203485",0.0569,412,134,7240.8,800000,1760,,135,10,105,0,10,0,0,5,0,10,0,100,30,2355.00878734622
0.9293,"0","35203503",DA,"1127","3520","1154","4044","35203503","3520005","5350342.00","35535","35203503",0.9293,4044,1154,4351.7,900000,2240,2240,1125,70,290,545,65,120,0,25,10,40,60,650,430,1241.79489938664
0.1358,"0","35203512",DA,"200","3520","212","596","35203512","3520005","5350341.04","35535","35203512",0.1358,596,212,4388.8,800000,1920,1000,200,120,15,0,50,15,0,0,0,30,55,75,40,1561.11929307806
0.244,"0","35203519",DA,"335","3520","345","934","35203519","3520005","5350340.00","35535","35203519",0.244,934,345,3827.9,900000,860,,335,205,80,25,20,0,0,0,0,0,80,155,105,1413.93442622951
0.3334,"0","35203520",DA,"969","3520","1004","2809","35203520","3520005","5350340.00","35535","35203520",0.3334,2809,1004,8425.3,1000000,2020,1260,970,115,0,0,10,0,840,0,0,605,195,110,65,3011.39772045591
0.3654,"0","35203521",DA,"436","3520","455","1659","35203521","3520005","5350348.00","35535","35203521",0.3654,1659,455,4540.2,900000,1580,2100,435,230,0,65,20,125,0,0,0,65,75,165,130,1245.21072796935
0.0713,"0","35203529",DA,"162","3520","167","504","35203529","3520005","5350342.00","35535","35203529",0.0713,504,167,7068.7,800000,1820,,165,30,65,0,5,60,0,0,0,0,25,50,110,2342.2159887798
0.0789,"0","35203530",DA,"172","3520","179","484","35203530","3520005","5350342.00","35535","35203530",0.0789,484,179,6134.3,870000,1760,1100,170,50,85,0,15,20,0,0,0,10,15,95,50,2268.69455006337
0.0791,"0","35203531",DA,"174","3520","182","460","35203531","3520005","5350342.00","35535","35203531",0.0791,460,182,5815.4,800000,1100,1190,175,30,50,35,20,40,0,0,0,30,0,95,50,2300.88495575221
0.0519,"0","35203813",DA,"170","3520","172","426","35203813","3520005","5350071.00","35535","35203813",0.0519,426,172,8208.1,1740000,1030,2240,170,70,45,0,15,40,0,0,0,0,30,50,80,3314.0655105973
0.0896,"0","35203815",DA,"230","3520","256","590","35203815","3520005","5350071.00","35535","35203815",0.0896,590,256,6584.8,1740000,1130,1860,230,50,105,15,10,45,0,0,0,0,35,110,75,2857.14285714286
0.0552,"0","35203816",DA,"163","3520","173","435","35203816","3520005","5350084.00","35535","35203816",0.0552,435,173,7880.4,1510000,950,,160,50,40,10,10,50,0,0,0,20,20,85,35,3134.05797101449
0.0977,"0","35203817",DA,"232","3520","239","627","35203817","3520005","5350084.00","35535","35203817",0.0977,627,239,6417.6,1800000,2160,1660,230,60,55,5,20,90,0,0,0,15,55,90,70,2446.26407369498
0.0635,"0","35203818",DA,"304","3520","331","647","35203818","3520005","5350084.00","35535","35203818",0.0635,647,331,10189,1500000,1680,1280,305,60,60,5,15,160,0,0,15,100,40,95,55,5212.59842519685
0.0427,"0","35203819",DA,"149","3520","157","393","35203819","3520005","5350084.00","35535","35203819",0.0427,393,157,9203.7,1500000,1000,,150,80,35,0,20,20,0,0,0,25,15,75,35,3676.8149882904
0.0723,"0","35203820",DA,"295","3520","324","556","35203820","3520005","5350084.00","35535","35203820",0.0723,556,324,7690.2,1500000,2300,1250,295,55,30,0,30,120,60,0,0,80,85,65,55,4481.32780082988
0.0548,"0","35203833",DA,"228","3520","244","529","35203833","3520005","5350055.00","35535","35203833",0.0548,529,244,9653.3,1500000,970,1430,230,25,15,0,40,140,0,10,10,75,45,70,35,4452.55474452555
0.0598,"0","35203834",DA,"387","3520","415","711","35203834","3520005","5350055.00","35535","35203834",0.0598,711,415,11889.6,1500000,1720,1740,385,20,30,0,20,235,75,10,15,180,105,60,50,6939.79933110368
0.0351,"0","35203835",DA,"131","3520","143","334","35203835","3520005","5350055.00","35535","35203835",0.0351,334,143,9515.7,1510000,1060,1700,130,15,35,0,5,80,0,0,0,30,20,40,65,4074.07407407407
0.0467,"0","35203836",DA,"153","3520","173","341","35203836","3520005","5350054.00","35535","35203836",0.0467,341,173,7301.9,2000000,1180,1600,155,10,15,0,10,115,5,0,0,50,40,25,35,3704.49678800857
0.0355,"0","35203837",DA,"90","3520","96","229","35203837","3520005","5350054.00","35535","35203837",0.0355,229,96,6450.7,2000000,1250,2180,90,15,10,0,10,50,0,0,0,30,10,20,30,2704.22535211268
0.0654,"0","35203838",DA,"202","3520","218","437","35203838","3520005","5350054.00","35535","35203838",0.0654,437,218,6682,1500000,1880,1250,205,25,30,0,5,140,0,0,10,50,55,30,50,3333.33333333333
0.0969,"0","35203841",DA,"236","3520","259","504","35203841","3520005","5350054.00","35535","35203841",0.0969,504,259,5201.2,1200000,2440,1300,235,15,10,5,10,80,110,0,0,95,90,30,25,2672.85861713106
0.0397,"0","35203842",DA,"178","3520","211","454","35203842","3520005","5350097.01","35535","35203842",0.0397,454,211,11435.8,1200000,1500,1900,175,30,25,5,25,95,0,0,0,25,40,75,30,5314.86146095718
0.0385,"0","35203843",DA,"180","3520","194","456","35203843","3520005","5350097.01","35535","35203843",0.0385,456,194,11844.2,1150000,2280,1640,180,30,30,0,25,95,0,0,0,40,40,65,35,5038.96103896104
0.0438,"0","35203844",DA,"250","3520","287","564","35203844","3520005","5350097.01","35535","35203844",0.0438,564,287,12876.7,1200000,860,1210,250,20,20,0,15,195,0,0,0,105,50,70,30,6552.51141552511
0.0328,"0","35203845",DA,"165","3520","183","393","35203845","3520005","5350097.01","35535","35203845",0.0328,393,183,11981.7,1100000,1720,1250,165,25,15,0,40,65,0,10,0,60,35,40,40,5579.26829268293
0.0842,"0","35203846",DA,"127","3520","175","279","35203846","3520005","5350097.01","35535","35203846",0.0842,279,175,3313.5,1000000,820,1170,125,5,25,5,0,90,0,5,0,30,35,35,25,2078.38479809976
0.0127,"0","35203847",DA,"141","3520","146","342","35203847","3520005","5350097.01","35535","35203847",0.0127,342,146,26929.1,,,1000,145,0,0,0,0,15,125,0,0,40,95,15,10,11496.062992126
0.3423,"0","35203848",DA,"214","3520","235","490","35203848","3520005","5350087.00","35535","35203848",0.3423,490,235,1431.5,3400000,2140,2140,215,70,35,5,10,100,0,0,0,30,60,55,70,686.532281624306
0.1217,"0","35203849",DA,"260","3520","274","579","35203849","3520005","5350087.00","35535","35203849",0.1217,579,274,4757.6,2500000,2420,2200,260,50,25,25,5,155,0,0,0,50,115,60,40,2251.43796220214
0.1689,"0","35203878",DA,"366","3520","380","589","35203878","3520005","5350075.00","35535","35203878",0.1689,589,380,3487.3,1000000,1660,1030,365,0,85,5,0,20,265,0,20,220,35,55,20,2249.85198342214
0.0474,"0","35203880",DA,"167","3520","173","380","35203880","3520005","5350078.00","35535","35203880",0.0474,380,173,8016.9,1000000,2240,1300,165,40,60,10,5,55,0,0,0,30,40,65,20,3649.78902953587
0.0735,"0","35203884",DA,"202","3520","209","510","35203884","3520005","5350078.00","35535","35203884",0.0735,510,209,6938.8,1000000,2260,1350,200,40,75,20,15,50,0,0,10,20,75,90,15,2843.53741496599
0.035,"0","35203885",DA,"230","3520","249","423","35203885","3520005","5350078.00","35535","35203885",0.035,423,249,12085.7,950000,960,830,230,15,25,15,25,105,55,0,25,85,55,45,0,7114.28571428571
0.0783,"0","35203971",DA,"733","3520","756","1837","35203971","3520005","5350342.00","35535","35203971",0.0783,1837,756,23461,750000,1980,1170,735,35,0,0,5,90,600,0,25,220,390,65,35,9655.1724137931
0.0635,"0","35203984",DA,"1859","3520","2150","2933","35203984","3520005","5350136.02","35535","35203984",0.0635,2933,2150,46189,700000,2260,1880,1860,0,0,0,0,130,1720,10,130,1290,505,30,0,33858.2677165354
0.075,"0","35203986",DA,"1399","3520","1484","2377","35203986","3520005","5350123.00","35535","35203986",0.075,2377,1484,31693.3,600000,1350,1540,1400,10,0,0,5,10,1370,0,135,965,280,0,15,19786.6666666667
0.1392,"0","35203990",DA,"510","3520","544","1263","35203990","3520005","5350103.00","35535","35203990",0.1392,1263,544,9073.3,1600000,1100,1360,510,185,0,0,20,225,75,0,10,145,135,80,125,3908.04597701149
0.0864,"0","35203991",DA,"454","3520","529","948","35203991","3520005","5350090.00","35535","35203991",0.0864,948,529,10972.2,2000000,1030,1580,455,20,25,45,5,30,330,0,30,265,95,65,15,6122.68518518519
0.1245,"0","35203995",DA,"434","3520","457","1005","35203995","3520005","5350076.00","35535","35203995",0.1245,1005,457,8072.3,1000000,2220,900,435,65,55,35,10,105,165,0,20,140,125,120,20,3670.68273092369
0.0856,"0","35203997",DA,"400","3520","438","962","35203997","3520005","5350053.00","35535","35203997",0.0856,962,438,11238.3,1400000,930,1590,400,35,80,0,60,200,0,20,10,100,95,85,100,5116.82242990654
0.0872,"0","35204004",DA,"2026","3520","2249","3194","35204004","3520005","5350066.00","35535","35204004",0.0872,3194,2249,36628.4,600000,1720,1620,2025,0,5,0,0,185,1835,0,90,950,960,20,0,25791.2844036697
0.0476,"0","35204013",DA,"1259","3520","1363","2079","35204013","3520005","5350102.03","35535","35204013",0.0476,2079,1363,43676.5,700000,1470,1940,1260,0,0,0,0,0,1260,0,45,810,410,0,0,28634.4537815126
0.2198,"0","35204014",DA,"1160","3520","1197","3288","35204014","3520005","5350311.05","35535","35204014",0.2198,3288,1197,14959.1,500000,1740,1700,1160,0,0,185,0,105,865,0,0,60,540,515,115,5445.85987261147
0.0833,"0","35204015",DA,"779","3520","810","1497","35204015","3520005","5350102.03","35535","35204015",0.0833,1497,810,17971.2,1800000,3200,1550,780,30,10,20,10,55,660,0,45,455,210,40,40,9723.88955582233
0.0455,"0","35204020",DA,"1068","3520","1390","2214","35204020","3520005","5350307.04","35535","35204020",0.0455,2214,1390,48659.3,,,1740,1065,0,0,15,0,0,1050,0,85,570,335,35,0,30549.4505494506
0.0575,"0","35204027",DA,"495","3520","515","1287","35204027","3520005","5350304.04","35535","35204027",0.0575,1287,515,22382.6,700000,1550,1640,495,0,0,70,5,0,425,0,0,145,225,110,20,8956.52173913043
0.2388,"0","35204028",DA,"822","3520","866","2407","35204028","3520005","5350303.00","35535","35204028",0.2388,2407,866,10079.6,,,1450,820,5,0,0,0,0,815,0,0,275,405,140,0,3626.46566164154
0.45,"0","35204032",DA,"549","3520","574","1462","35204032","3520005","5350301.01","35535","35204032",0.45,1462,574,3248.9,1700000,2060,1410,550,110,0,60,0,0,375,0,10,210,170,80,85,1275.55555555556
0.1479,"0","35204040",DA,"329","3520","348","594","35204040","3520005","5350275.00","35535","35204040",0.1479,594,348,4016.2,3400000,1540,1800,330,40,0,0,0,0,290,0,0,110,135,45,30,2352.94117647059
0.2805,"0","35204041",DA,"876","3520","945","2260","35204041","3520005","5350274.01","35535","35204041",0.2805,2260,945,8057,1200000,1800,1570,875,55,5,0,0,115,705,0,0,170,415,215,45,3368.98395721925
0.0141,"0","35204089",DA,"537","3520","577","838","35204089","3520005","5350085.00","35535","35204089",0.0141,838,577,59432.6,,,1470,535,5,5,10,0,5,510,0,45,350,155,0,0,40921.9858156028
0.0584,"0","35204096",DA,"1566","3520","1895","2606","35204096","3520005","5350102.02","35535","35204096",0.0584,2606,1895,44623.3,600000,2060,1540,1570,5,0,5,0,85,1475,0,65,950,460,15,0,32448.6301369863
0.0572,"0","35204097",DA,"1124","3520","1304","1955","35204097","3520005","5350102.02","35535","35204097",0.0572,1955,1304,34178.3,,,1780,1120,0,0,15,0,75,1035,0,25,695,230,200,0,22797.2027972028
0.0849,"0","35204100",DA,"1117","3520","1195","2708","35204100","3520005","5350225.02","35535","35204100",0.0849,2708,1195,31896.3,,,1600,1115,0,0,0,0,10,1110,0,20,325,530,235,0,14075.382803298
0.2196,"0","35204101",DA,"4312","3520","4651","8119","35204101","3520005","5350225.02","35535","35204101",0.2196,8119,4651,36971.8,548000,1820,1660,4310,0,0,70,0,5,4230,0,150,2495,1525,155,10,21179.4171220401
0.4162,"0","35204106",DA,"323","3520","366","1028","35204106","3520005","5350311.06","35535","35204106",0.4162,1028,366,2470,900000,2840,1360,325,70,95,70,20,65,5,0,0,15,20,105,150,879.384911100432
0.0359,"0","35204135",DA,"815","3520","926","1453","35204135","3520005","5350054.00","35535","35204135",0.0359,1453,926,40473.5,,,1500,815,0,0,0,0,70,745,0,40,505,225,0,0,25793.8718662953
0.1708,"0","35204154",DA,"337","3520","354","879","35204154","3520005","5350180.00","35535","35204154",0.1708,879,354,5146.4,950000,2020,1150,335,120,40,10,55,5,100,0,20,85,70,90,75,2072.59953161593
0.1083,"0","35204156",DA,"288","3520","312","612","35204156","3520005","5350056.00","35535","35204156",0.1083,612,312,5651,1510000,1480,1460,285,40,60,20,20,145,0,0,15,80,70,65,50,2880.8864265928
0.7325,"0","35204157",DA,"118","3520","141","617","35204157","3520005","5350061.00","35535","35204157",0.7325,617,141,842.3,,,1900,115,10,5,0,10,85,0,5,0,35,30,30,20,192.491467576792
